"georeg_agg","doymin","mean_pai","se_pai","mean_pai_toc","se_pai_toc","mean_pai_us","se_pai_us","mean_modis_lai","se_modis_lai","mean_meanpavd","se_meanpavd","mean_sdvfp","se_sdvfp","mean_nirv","se_nirv","mean_fpar","se_fpar","mean_apar","se_apar","mean_sif743","se_sif743","mean_sif743_cor","se_sif743_cor","mean_sif_par","se_sif_par","mean_sifs_par","se_sifs_par","mean_sif_parm","se_sif_parm","mean_sifs_parm","se_sifs_parm","mean_sif_apar","se_sif_apar","mean_phif","se_phif","mean_phifm","se_phifm","mean_fesc","se_fesc","mean_pri_nar","se_pri_nar","mean_cci","se_cci","mean_sif_rel_tropo","se_sif_rel_tropo","mean_ndvi_tropo","se_ndvi_tropo","mean_nirv_tropo_refl","se_nirv_tropo_refl","mean_nirv_tropo_rad","se_nirv_tropo_rad","mean_phifm_tropo_rad","se_phifm_tropo_rad","mean_phifm_tropo_refl","se_phifm_tropo_refl","mean_phif_tropo_refl","se_phif_tropo_refl","mean_fesc_tropo_rad","se_fesc_tropo_rad","mean_fesc_tropo_refl","se_fesc_tropo_refl","mean_sif_fesc_mod","se_sif_fesc_mod","mean_sif_fesc_tr","se_sif_fesc_tr","mean_iprec","se_iprec","mean_vpd","se_vpd","nsif","npai","nsifparm"
"CA",65,4.43583781502464,0.0490564457622476,1.624088343707,0.0536052660316659,2.6551994973963,0.0306976237175693,6.04519896073775,0.0924518703395906,0.031264630806717,0.000345472578132791,0.0623722831633958,0.000693399765461869,0.271059204773469,0.00196893689453079,0.878439501198855,0.0044704435334936,136665.614248451,2363.50452970608,1.20451190891591,0.0735857411472534,0.41054543053562,0.0254615135072467,2.7139523207657e-06,1.82530178567444e-07,7.96374360145613e-06,5.29458849974562e-07,5.56300087721824e-07,3.76072251080137e-08,1.63166910958428e-06,1.08610169973703e-07,3.0949635840122e-06,2.07461574040444e-07,1.00846557680119e-05,7.01762044336577e-07,2.06651465888277e-06,1.44278937434858e-07,0.309092130393559,0.00299534762001406,-0.0844805659218268,0.000950790542185938,0.175422113368104,0.00455248407422081,0.00362066493516185,0.000211951233801716,0.440408070159695,0.0154706208538333,0.1411505318369,0.00423586987227394,49.4481160819077,1.39848359714152,1.13853610997267e-08,7.88241007729775e-10,4.00391129746623e-06,2.79897431332854e-07,1.94686209994156e-05,1.33402384247321e-06,56.3181981849042,1.57465323991572,0.16078171406875,0.00479079291194282,1.33870937312208,0.0868990231351246,2.58325696044116,0.164717985970875,190.36970575506,8.95194035984214,2.23158637802148,0.00515959059216558,55,55,55
"CA",81,4.34459655935114,0.0580385334853503,1.39126509969885,0.0751039840552914,2.77887094020843,0.041654275064955,6.25112301653082,0.0674442854415322,0.0320655822076581,0.000626107604869299,0.0639541088180108,0.00126075541647846,0.266492136500099,0.00313569164043322,0.887615100903944,0.00359311522519044,128675.826336982,2095.9210211244,1.60914607752453,0.130587258205618,0.555141595954245,0.0464740777776685,3.85285214117617e-06,3.22865553356802e-07,1.11612808811518e-05,9.04890240900562e-07,7.3805750778362e-07,6.53938103253956e-08,2.13804042196852e-06,1.83346249058918e-07,4.34216678746786e-06,3.63965575994038e-07,1.44937425188703e-05,1.23625081924937e-06,2.77425002758335e-06,2.47957038139451e-07,0.300235838442704,0.00331821331842694,-0.0861372595483606,0.00129475087643772,0.181909075541895,0.00655111731955617,0.00490487463885809,0.00035869648781038,0.453178422059858,0.0299097916983966,0.148648247045134,0.0103154758339385,50.1732992709738,3.1329537307119,1.47554603814062e-08,9.90112112763808e-10,5.0431820587464e-06,3.49626447635808e-07,2.62271732229612e-05,1.61538854735127e-06,56.601973789493,3.57475650899128,0.167745036723556,0.0117736643853849,1.85083603841973,0.156867431920516,3.36635155552747,0.209243405513533,153.854036504572,12.4763477395139,2.24309775995498,0.00877221854449364,22,22,22
"CA",97,4.48130479454994,0.0638665141926779,1.87098493874073,0.0753090972305845,2.50103222727776,0.0363413388931776,5.47544587850571,0.102555144568447,0.0289075312204659,0.000550560108503418,0.0574779310263693,0.00108685469269598,0.24767624437809,0.00226250326098138,0.861585105955601,0.00562310515990835,121260.029344753,2768.45190319541,1.12036117315292,0.0527173675525072,0.389246731624007,0.0187788153740089,2.85993284601283e-06,1.65846701059541e-07,8.22577818637316e-06,4.65190932838349e-07,5.54618507306031e-07,2.78838907968985e-08,1.59610612477184e-06,7.83792144161565e-08,3.32006839186311e-06,1.88513220597666e-07,1.16060556522734e-05,6.91561072915816e-07,2.25075024273431e-06,1.17748950516869e-07,0.287930182325835,0.00320767501319617,-0.0822010792791843,0.00234563599212229,0.149777425566272,0.00645793364992763,0.00419311292049095,0.000215261509608249,0.529906279980679,0.0193424972286255,0.156521338586357,0.00508538914823251,49.1381976728104,1.51420494464528,1.14214901306694e-08,5.18807984121405e-10,3.59523373206745e-06,1.64166923082528e-07,1.85584866314887e-05,9.86550420775747e-07,57.0803531810003,1.74805820603989,0.18178463065249,0.00584194681470222,1.3620806833751,0.0707182062960289,2.17696845909162,0.0985244506512384,152.213701438904,7.93909284852842,2.26230812409366,0.00878061113311216,40,40,40
"CA",113,4.31527482338671,0.0490846629978661,1.56709479016937,0.0549351857932332,2.60217058771061,0.0314553470447657,5.82460363406055,0.0460699843296021,0.030457304922407,0.000480352046010711,0.0606839718156547,0.000972358155354657,0.253246194489722,0.00142332407668227,0.878151605151734,0.00202276124239507,129771.150363651,1099.35610537965,1.20972964167595,0.0389541592900274,0.419891186199098,0.0135915288608946,2.87859583468617e-06,1.03397887059974e-07,8.29405109393871e-06,2.96598343751982e-07,5.78801877297411e-07,2.02458221108742e-08,1.66787042633035e-06,5.82391574884797e-08,3.27842540459689e-06,1.19550375693663e-07,1.13547476565987e-05,3.97333856935646e-07,2.28398725742093e-06,7.84561367976101e-08,0.28849564434796,0.00167159992961827,-0.0846743267556688,0.00117917551076971,0.175789577276856,0.00261683009725218,0.00442327546914576,0.000134996952357231,0.472899709787443,0.00902537811547638,0.145684539246635,0.00245541756928422,44.4391604403266,0.68964296896654,1.31419347814449e-08,4.74746995362894e-10,4.03733026121163e-06,1.53779819792005e-07,2.00144778091724e-05,7.43595337643512e-07,50.6321530065559,0.794379832947833,0.165960589653337,0.00280732990804053,1.45630209822355,0.0461112512624589,2.5699062563234,0.0892920521443494,140.507887714314,3.9992892487146,2.27138319233703,0.00789033130491045,106,106,106
"CA",129,4.4923640917509,0.0303908966029711,1.86743772946871,0.0329007849072664,2.49905905738855,0.0141485728296042,5.51345658913637,0.0338122034290559,0.0281168114250669,0.000252821368841969,0.0558863722313291,0.000509780613297957,0.244781696261504,0.000890550073746073,0.876924851765999,0.00134811742835462,135436.931896933,1368.17526075278,1.10522066474331,0.0319814042454115,0.381645744417209,0.0109830097293728,2.53142077333674e-06,8.15582957398318e-08,7.32942257752747e-06,2.36147600445467e-07,5.72694502100634e-07,1.71508585067697e-08,1.65832419815342e-06,4.97857550721221e-08,2.89075044923409e-06,9.3824321734437e-08,1.03566663460659e-05,3.30937698409564e-07,2.34578514592313e-06,7.08547764971386e-08,0.279229044931345,0.00109093038513225,-0.0816202043340756,0.000766621226460767,0.170589244412969,0.00180724937599107,0.00463876402154435,0.000140434427330605,0.508541394147779,0.00837191144870536,0.14479052623535,0.00229297846526279,41.923973114331,0.610965474011738,1.37822337796735e-08,4.21038578125681e-10,4.01855736599778e-06,1.26341873251601e-07,1.77182470065637e-05,5.8385702224967e-07,47.8269335851474,0.702353723549707,0.165168459105996,0.00262903355562737,1.36997197724249,0.0396822872363125,2.34986713609457,0.0732321603212672,94.3637529397622,3.86376723529997,2.33751480704917,0.00826215563322407,156,156,156
"CA",145,4.27524306955217,0.0516114183699509,1.53869615143306,0.0448244275667185,2.57284857012049,0.0295389360314636,5.45106664488587,0.0291364074807338,0.0301701305846719,0.000371297774756659,0.0600147791136103,0.000739669805833471,0.246572693503356,0.00106073453273048,0.8789905875544,0.00143644515560922,162773.085111257,1867.93069778616,1.12189154086422,0.028765420250948,0.383483185090973,0.00983533138672706,2.09908966534719e-06,5.67362989309706e-08,6.13437691410358e-06,1.64522657774556e-07,5.39085200017466e-07,1.42314609715797e-08,1.5757491111048e-06,4.12534409217133e-08,2.39328512649692e-06,6.60968550639864e-08,8.54748530476734e-06,2.36612558701007e-07,2.19109107099373e-06,5.80449063590206e-08,0.280597812783604,0.00124771390637242,-0.0826821012917576,0.000741682956230632,0.175711087321028,0.00248726755086963,0.00470686508742041,0.000130840696673796,0.492001411435363,0.00933242954426473,0.13989987934637,0.00245626291366769,40.2862903204753,0.673725711638893,1.38822284174819e-08,4.3462163427601e-10,4.01314544480941e-06,1.27958077939732e-07,1.57628970814901e-05,5.55072568674982e-07,45.8643093316511,0.778444148928816,0.159235751617174,0.00282033440163711,1.36975134070188,0.0351605053457497,2.50833042412121,0.0788802525818183,81.8898869043664,4.83019238730715,2.43762134935755,0.00992367096715205,158,158,158
"CA",161,4.42771978639138,0.0206241915032963,1.73127336865881,0.0194810003524625,2.55739472603386,0.0119415086123374,5.45364446832214,0.0141652808141605,0.0294729740539433,0.000160907297732473,0.0586272156484525,0.000323384958200488,0.24577886844322,0.000536599548974061,0.882183411414244,0.000721217560454436,168992.534316889,1132.84791391704,1.21789156434603,0.0172961782078308,0.416137154255198,0.00593795048557381,2.24776120542035e-06,4.01630662053142e-08,6.57392900475965e-06,1.16114175985791e-07,5.51415309975993e-07,8.23637648136374e-09,1.61359287031062e-06,2.39422758900478e-08,2.55235769821961e-06,4.62229945338743e-08,9.12683053005191e-06,1.58747930169813e-07,2.24236742888495e-06,3.30879342272249e-08,0.278657216520567,0.000617908953756396,-0.0860715542639286,0.000337639998911648,0.166914362961062,0.00107557696081893,0.00492201797556392,6.98716231201057e-05,0.486489130895068,0.00445324170921501,0.145146748713314,0.00114367597914305,40.8359715543999,0.297866242142994,1.37773718045206e-08,2.31406095769021e-10,3.90908527191047e-06,7.00894985059586e-08,1.60470334212358e-05,3.64649339592438e-07,46.3031979761305,0.340173585630664,0.164548840257126,0.00129650061984125,1.49356132436999,0.0212082068988086,2.59605009047312,0.0432766080636787,41.07777717189,2.06042416983653,2.44219909280038,0.00597472836361113,521,521,521
"CA",177,4.43400135222943,0.0237215908603586,1.75023284929414,0.0219303048074378,2.54548416113661,0.0130846820091125,5.54999154101136,0.0154613578743099,0.0294401918968526,0.000180583381662222,0.058625135692938,0.000365865293887898,0.247501966389277,0.000481379449563836,0.885506574953756,0.000787826283371755,160840.91201085,613.139312749553,1.21798144264487,0.0173235685615082,0.411543114041229,0.00590480643764593,2.27120102868255e-06,3.27558049035967e-08,6.72228316273137e-06,9.6240491198401e-08,5.53718984422963e-07,7.92240579375719e-09,1.6388039544855e-06,2.32763930793176e-08,2.5644880128383e-06,3.69354333610385e-08,9.1638425789699e-06,1.29449569751391e-07,2.23364734008263e-06,3.11873996586536e-08,0.279576551564292,0.000570707185583905,-0.0854872108306936,0.000333310782025562,0.165590724192326,0.00113345736826923,0.00508205565195061,7.74024851912102e-05,0.555907889639675,0.00615644678757919,0.158150889677794,0.00146444161375827,44.8177363722606,0.366804570621149,1.25463964890565e-08,1.95651011307311e-10,3.5831780251147e-06,5.87826389841253e-08,1.46792917304827e-05,2.36738618865511e-07,50.6052243849121,0.409431517752231,0.178536952028622,0.00162942352319913,1.47161190473159,0.0208877670309117,2.34802200897792,0.0365875273195772,46.6831559117283,1.57471800717707,2.50012656159647,0.00589711182537783,465,465,465
"CA",193,4.47533169999781,0.0157532823516926,1.76158666088034,0.0170777656347193,2.57952606370426,0.00857959793393926,5.72584126949975,0.00770171504959875,0.0295989850985414,0.000136790757155258,0.058944670158741,0.00027490596956709,0.251522249299279,0.000364974500003703,0.889705742835333,0.000257555895281845,180431.604852078,518.579436644384,1.2454891513872,0.0127118316333937,0.422520022878275,0.00432478839577425,2.09515233928606e-06,2.26813206744822e-08,6.1767686861419e-06,6.68381069198151e-08,5.09870389348828e-07,5.28260233592232e-09,1.5026937615716e-06,1.54879710985176e-08,2.35511351438497e-06,2.55573565068863e-08,8.33190290181011e-06,8.97028189488808e-08,2.02735328227071e-06,2.08192950715436e-08,0.282692272057815,0.000392691962989241,-0.086240875863339,0.0002628035334662,0.166073392682062,0.000761677739591727,0.00494091517782334,5.2070482853666e-05,0.555824445583272,0.00366101133983399,0.162455032628847,0.000946330248125525,47.3941552967478,0.239619897987081,1.08771213739694e-08,1.20726240912636e-10,3.19201527319592e-06,3.69821188704441e-08,1.31495669596067e-05,1.63241504212786e-07,53.260440519135,0.266478693969511,0.182541486422001,0.00104986516625885,1.49561238808349,0.0152960794843933,2.34914646576603,0.0264295864824894,32.877185333359,1.17586294751126,2.48860578529797,0.00433654410071008,717,717,717
"CA",209,4.52560110737507,0.0137020953874767,1.86793734603807,0.0147736304836295,2.53198360306278,0.00707675181218925,5.94876106699607,0.00692541594420707,0.0292188942030931,0.000113897980882883,0.0582043660529201,0.000227781149165104,0.254614218920096,0.000324727012109182,0.892254562604995,0.000193048187646355,203804.191187007,665.231816551042,1.22670058129597,0.0117173079478887,0.417584311480463,0.00396431980306003,1.84249433585913e-06,1.8961118639046e-08,5.41279832718087e-06,5.60172269251177e-08,4.70658646285578e-07,4.57684162427629e-09,1.3822161205478e-06,1.34625961518032e-08,2.0650493223886e-06,2.12944191189437e-08,7.22306841885673e-06,7.2124666804655e-08,1.8459677641208e-06,1.74765773429842e-08,0.285351337336024,0.000350406684074822,-0.0822288767670405,0.000264400675026042,0.163229606292915,0.000745989005952318,0.00482652849538838,4.84928695839892e-05,0.568824950411932,0.00329111604567424,0.163673739488968,0.000754975419318274,49.1580480358717,0.206293676041555,9.64407751068036e-09,9.61971931958215e-11,2.90851728698874e-06,3.01391588327736e-08,1.13980692123451e-05,1.2601399445806e-07,55.0900176255922,0.229978899913617,0.183416866488416,0.000840777316897769,1.46143348010763,0.013531828312354,2.29958983373966,0.0228748440035658,9.98783555028748,0.784780922575265,2.40757851001868,0.0035996817831281,798,798,798
"CA",225,4.46910364483253,0.0143426368541345,1.7122848603539,0.0162344267516176,2.62479125656704,0.00919339581138475,6.18406618231594,0.00693402274880765,0.030497365847857,0.00012935050594024,0.0606571909888546,0.000262554294179804,0.262934889441522,0.000376668371339887,0.890769233945573,0.000275334061922753,203313.93516197,592.835151519745,1.22521748818863,0.0136739541575814,0.419899866256937,0.00471013914937952,1.84943329506218e-06,2.14702621000073e-08,5.39749499812315e-06,6.25221540107679e-08,4.90713538705977e-07,5.66796104232577e-09,1.43197178949795e-06,1.64933230701835e-08,2.0759835401078e-06,2.41296172662953e-08,7.03924975037569e-06,8.25909465771304e-08,1.86735718586059e-06,2.18082696611196e-08,0.295168533819581,0.000406388219343134,-0.0830790085422963,0.000281483204978256,0.159529845603869,0.000704104561829271,0.0044354503747164,5.06464058171374e-05,0.517124137442741,0.00304426973851807,0.154651905027319,0.000896821614940936,48.8783826045317,0.255634482005487,1.01329181315705e-08,1.18013339983823e-10,3.21757912458289e-06,3.84798282819726e-08,1.21465916245605e-05,1.48176223094563e-07,54.8587240486479,0.283286915312707,0.173558679787512,0.000992766602563596,1.42311995934563,0.0160312297407098,2.44555805019721,0.0276699037103,38.728959253837,1.10208874527827,2.37867481950387,0.00466504205857035,808,808,808
"CA",241,4.4616165459156,0.0150943004044038,1.75536083723341,0.0177762454962547,2.57417851027863,0.00945840848697994,6.25645758829064,0.00847773737164866,0.0302665426256907,0.000145160445074819,0.0603276942059068,0.00029388669934928,0.26702572006053,0.000433101270540924,0.889820018855248,0.000365259410887012,195134.314989227,752.158126954428,1.29432037705298,0.0136086906948883,0.449087112802415,0.0047862161976915,2.06273586184877e-06,2.31019996010995e-08,5.94393420349835e-06,6.55436209497104e-08,4.96926035134722e-07,5.45930135237614e-09,1.4322245585168e-06,1.55238847741307e-08,2.31827865165326e-06,2.59921008245879e-08,7.72982154015656e-06,8.62568146864063e-08,1.86174403509946e-06,2.03181231383084e-08,0.300089308066746,0.000472064175630903,-0.0808539162955931,0.000350127533377122,0.166024915953942,0.000845304745786336,0.0045325952344051,4.73390472716067e-05,0.507460575738494,0.00318806424184749,0.154652847040847,0.000972224191206631,50.1343202699689,0.291279173109407,1.00069467084574e-08,1.10733351620508e-10,3.25230043471386e-06,3.63000269875911e-08,1.34606629148134e-05,1.48267226729154e-07,56.3352338555444,0.324654987441789,0.173781089728339,0.00108471056656168,1.49734540994412,0.0158687580146989,2.61295858467657,0.0281414263254061,61.3875613390412,1.23066142467061,2.33102235371826,0.00335740789963028,724,724,724
"CA",257,4.42414054663285,0.0140120349628078,1.64646557238778,0.0197426039939095,2.63292652923868,0.0108059461768174,6.32360196557845,0.0099430709852905,0.0312302866005811,0.000177797043508264,0.062182257441692,0.000358762756260852,0.27497854767132,0.000529788537674901,0.891366569028384,0.000401869316230543,199349.79092599,691.479995078448,1.36225934744683,0.0170276369147355,0.478846570554018,0.00609785771588317,2.14780229105364e-06,2.76070316254188e-08,6.11127812280915e-06,7.74107972471509e-08,5.33687486490327e-07,6.98118816662614e-09,1.51831551742798e-06,1.95222548915672e-08,2.40984978815978e-06,3.100359010723e-08,7.82009865865494e-06,1.01099408918548e-07,1.9429293888293e-06,2.55550889522782e-08,0.308510348314777,0.000602067408668446,-0.0822142617117544,0.000350399888286179,0.173102795415711,0.00109840328573969,0.00472940269446456,5.87699652321597e-05,0.538779933150617,0.0047346955799055,0.16672891876512,0.00174667934574533,54.6157005164916,0.531178225494083,9.97255110889517e-09,1.35168805059473e-10,3.28498922914291e-06,4.58164240099243e-08,1.3253437303849e-05,1.88481591973102e-07,61.2701494617404,0.595566611322955,0.187037286437902,0.00195742402833336,1.55386221133703,0.0199047256611843,2.62133985337025,0.0347332131501167,68.6984173683893,1.42713686793516,2.32112165386737,0.00324556364000323,483,483,483
"CA",273,4.40581391021317,0.0216627398496683,1.69103628975869,0.0269563640411544,2.56785872403313,0.0126947252942131,6.3404335660093,0.0142599133508369,0.0308000810773057,0.00020480458607404,0.0614647529836671,0.000411534269702833,0.277672512128073,0.000663038546053641,0.891082250604443,0.000614585913709281,205014.59857541,885.189149057649,1.46972848190104,0.0212444398235048,0.528615137708246,0.00800136866033486,2.31344866323498e-06,3.69682133969173e-08,6.43400032834328e-06,9.85982543211812e-08,5.87311093376382e-07,9.75891931677379e-09,1.63354978342301e-06,2.61344120128525e-08,2.59720254862012e-06,4.15599654331573e-08,8.33815979952256e-06,1.33024402146453e-07,2.11851141246993e-06,3.55051849946762e-08,0.311655731371077,0.000761859320293499,-0.0838708265081925,0.000359155921480421,0.172763849596201,0.00110185494663937,0.00491425165118394,6.1589328025778e-05,0.53408909616017,0.00493521514634347,0.175053666006847,0.00211198796249317,57.2164800781841,0.640425972268846,1.03919363324708e-08,1.46658075074407e-10,3.41697147644115e-06,4.94801649735456e-08,1.34768322101651e-05,1.89358976162413e-07,64.2023835197117,0.716693844814599,0.1964207423008,0.00236401892820231,1.69796755750202,0.0257927768026788,2.73492929371173,0.0345485578574334,61.9119279419675,1.74980042590023,2.27364268285545,0.00308429747520626,408,408,408
"CA",289,4.26731380196505,0.0320515215350012,1.34517793608884,0.0455694987613185,2.73443089067474,0.0245739972014881,6.26173346541649,0.0308255943876091,0.0329422485372124,0.000425027170996853,0.0655407208169616,0.0008587863867758,0.282932153159334,0.00139387817553528,0.887860816578532,0.00164431973221404,182586.89510302,1437.21692644651,1.5246356163145,0.0416049543551721,0.548165357332359,0.0155887541078552,2.69935394466949e-06,8.4899480186836e-08,7.50605782550602e-06,2.26899982224459e-07,6.85010009536709e-07,2.01593476634296e-08,1.90575676367962e-06,5.40636553619204e-08,3.0444439983358e-06,9.67107770549568e-08,9.55076258590544e-06,3.0196205982062e-07,2.4234394346763e-06,7.16662863692104e-08,0.318902774025205,0.00184843609849623,-0.0846345670116964,0.000868363697944035,0.18408790396305,0.00225614904422157,0.00527999844603067,0.000126012977304459,0.510175628248167,0.00786447878532427,0.16142536809901,0.00351950343831732,52.7719811210116,1.067701333865,1.30307158159978e-08,2.98278699393586e-10,4.27848835025072e-06,9.97852016572153e-08,1.67480628242042e-05,3.88790330420322e-07,59.4944472657075,1.21820382829858,0.18198829932234,0.00400778226825568,1.72069077324263,0.0489612259728478,3.03491028605638,0.065929592144764,95.0853942346203,2.74077300752113,2.24602913682905,0.00532868850868985,129,129,129
"CA",305,4.52217104828473,0.0271024850851929,1.80291602529079,0.0471919907666985,2.59932164081092,0.0234764965464131,6.20248361467158,0.0622554244943282,0.0291492121239889,0.000392051937782236,0.0580936902862729,0.000793574692272074,0.279124091695813,0.00138158902416844,0.883452414887623,0.00328318323765433,163078.924825054,1729.35768308428,1.43924514992723,0.0406178473177255,0.52386602390449,0.0151190073317441,2.8680549606182e-06,8.81256909536218e-08,7.87926866342091e-06,2.37208191607942e-07,6.66749502175833e-07,2.0029646877709e-08,1.83220050337649e-06,5.38830967648897e-08,3.24512575592667e-06,9.82674855351923e-08,1.02492601464355e-05,3.06674611756049e-07,2.38233677615176e-06,6.91922330972173e-08,0.316253627477289,0.001701782185102,-0.0858809640902339,0.00100026304655174,0.176812132316277,0.00278657943925262,0.00517968755485408,0.00014540358395976,0.542522137222873,0.0133725423309008,0.168346404617571,0.00401816154246346,54.6984811265625,1.23776443598154,1.27721627877562e-08,4.80775979902517e-10,4.17231973756424e-06,1.61344728378097e-07,1.77302600765896e-05,6.1299278697521e-07,62.0101366091842,1.44419191728152,0.190839523165759,0.00466371043617998,1.65459535395447,0.0469377876622728,2.8770040786916,0.100518344344624,109.747445597232,4.62455362237468,2.22654309930125,0.00571356839916605,103,103,103
"CA",321,4.39416754245758,0.0745144494064167,1.46438130736351,0.0955738452032216,2.7665268778801,0.0447417245324056,6.1914484500885,0.042495925493751,0.0325816967524588,0.00128305159638835,0.0651633935049176,0.00256610319277667,0.262989386916161,0.00414780169574252,0.889128893613815,0.00104527742638589,128020.749517319,5344.57817988505,1.52154919505119,0.154899101896246,0.533152878284455,0.0519579009676631,3.74096734859261e-06,4.45098007955084e-07,1.06827689368389e-05,1.32110329661955e-06,7.32359737809285e-07,6.78168820659585e-08,2.09059856536914e-06,2.03869568077299e-07,4.20877346838566e-06,5.0398538912538e-07,1.43002181382224e-05,1.87126852006781e-06,2.79712544789254e-06,2.93985838420136e-07,0.29576827766487,0.00431519235767668,-0.0792258698493242,0.00414164807905675,0.197887054156279,0.00235607752483504,0.00605370118542751,0.000563653489443926,0.453864869792418,0.0302082029444142,0.122598961666006,0.0128988214522968,40.3282156490254,4.07191556187478,1.88594741334349e-08,2.61567996942307e-09,6.22270444960033e-06,8.83070496123347e-07,3.18391821616348e-05,5.05262949956669e-06,45.3458183547762,4.53407515367908,0.137850372476434,0.0143642067302502,1.80890710283264,0.195212030735444,4.00756297802236,0.551191279526107,94.8372344970703,4.93059873103311,2.16895984001688,0.00454138651611303,4,4,4
"CA",337,4.22934174537659,0.100916202104844,1.13381880894303,0.2599539039197,2.8625420331955,0.14591862946798,5.67167991399765,0.233432710695356,0.0328403003513813,0.00216401540631629,0.0654969634488225,0.00441074906344262,0.255201233550906,0.00737038058085626,0.86719261854887,0.0086315219135935,141083.985026419,5965.20888746957,1.28743685781956,0.0570116671298166,0.453566011041403,0.0217440343630071,2.80565702888151e-06,1.38180316801211e-07,7.96421760690924e-06,3.60636077817997e-07,5.89608141238513e-07,3.01301973592019e-08,1.67325646876576e-06,7.88368352761303e-08,3.23861786338549e-06,1.66763394768031e-07,1.10107389150126e-05,4.95631000535166e-07,2.31149048542836e-06,1.00883765357482e-07,0.294551268496688,0.00920988977804727,-0.0820841686800122,0.00406464422135123,0.179315779735307,0.0183551172554163,0.00486630228874157,0.00019729696709089,0.51480880526145,0.0145471123145036,0.149088575590648,0.00765824205988026,48.0714046195912,2.24624723511469,1.24352142686243e-08,8.71225300382012e-10,4.02664442813675e-06,3.07188477580247e-07,1.92279944114052e-05,1.51313034639319e-06,55.422475559515,2.49631548538619,0.171875994281078,0.00855845749953513,1.54117163832285,0.0590549543905572,2.67371285770857,0.168598620835347,73.9132671356201,10.6062291724469,2.25238051888598,0.0233329733706755,8,8,8
"CA",353,4.46518392562866,0.188836279691757,1.73458734750748,0.259528352479134,2.51280183792114,0.0501954351116722,6.06888303756714,0.145937767280739,0.0268102131783962,0.000922507623470805,0.0535656683146953,0.00180642358028491,0.257621425390244,0.00862552497927382,0.891564571857452,0.00303625243902277,124133.485541786,8316.07299489665,1.30828076601028,0.174592012458849,0.460031592845917,0.0658555812634285,3.41607442629857e-06,5.76003070820463e-07,9.70478380419949e-06,1.56033572986586e-06,6.93351285459413e-07,9.3208910854595e-08,1.97214130009722e-06,2.46767288071612e-07,3.82401358405245e-06,6.35900706073822e-07,1.30865835022247e-05,1.9377317659649e-06,2.66607463206707e-06,2.96686478034448e-07,0.288863434037795,0.00896193998410598,-0.08266606554389,0.00606341831343892,0.171084531418722,0.0276330805561841,0.00471369912911349,0.000496648688580233,0.482713855688115,0.0266401526514816,0.140468252181248,0.0136198917774716,46.8912231821614,4.39441273945897,1.464390167925e-08,9.50921130200363e-10,4.89470428165239e-06,3.12499596587318e-07,2.37438821522269e-05,2.36757485384172e-06,52.5351074567541,4.77369453038202,0.157369651947452,0.014818725225574,1.57693382936357,0.190894780523364,2.9010031801108,0.229340547145128,120.288604736328,9.92383166885594,2.25081538674995,0.0155372652184194,5,5,5
"Southern",1,4.08097003897031,0.085927637762678,1.35021314397454,0.0763729737643928,2.53074519832929,0.0472530010038589,5.82106175025304,0.167233306685577,0.0313210506768276,0.00090231044148782,0.0623654690571129,0.00181746351845912,0.291789814829826,0.00458360150028169,0.869602469106515,0.00739645491096575,159075.710826563,4046.42964387579,1.8259705727299,0.105435996593343,0.652851713821292,0.0388628437212663,3.61379362782433e-06,2.29601228095053e-07,1.01118888740965e-05,6.3120242656111e-07,8.52953210409822e-07,5.54483527257721e-08,2.38518468713406e-06,1.50621172541478e-07,4.1755874983628e-06,2.77329168364002e-07,1.2448158255477e-05,8.14893488213478e-07,2.93127648800672e-06,1.91736012826714e-07,0.336286317567241,0.00642696347753572,-0.0870831441134214,0.00179647785599915,0.183557521885831,0.0062404869276733,0.00577245105272386,0.000300343983646848,0.534745766492325,0.0154975520876409,0.175780911700457,0.00624818939021039,59.917941169588,2.06110409923122,1.41665408256627e-08,7.46668558309798e-10,4.83899441070816e-06,2.5816835824845e-07,2.05021938639785e-05,1.11028970000407e-06,69.1570794753291,2.66827390129817,0.202882704118047,0.00804943195951458,1.94299371133229,0.110428745819139,3.21907989624421,0.15717819869305,135.246653556824,13.1765622374802,2.45110188915236,0.0218094049951198,24,24,24
